event_id,player_id,ts,amount,transactions
282677,UGQ,2021-12-12 07:00:00,980.12,7
282694,UGQ,2021-12-13 00:00:00,257.93,2
282697,UGQ,2021-12-13 03:00:00,610.13,5
282698,UGQ,2021-12-13 04:00:00,621.4,7
282716,UGQ,2021-12-13 22:00:00,535.97,9
282731,UGQ,2021-12-14 13:00:00,910.55,10
282736,UGQ,2021-12-14 18:00:00,551.81,7
282741,UGQ,2021-12-14 23:00:00,701.14,2
282745,UHD,2021-12-01 02:00:00,335.55,5
282780,UHD,2021-12-02 13:00:00,790.17,7
282784,UHD,2021-12-02 17:00:00,14.11,6
282785,UHD,2021-12-02 18:00:00,50.96,5
282794,UHD,2021-12-03 03:00:00,242.11,4
282795,UHD,2021-12-03 04:00:00,277.5,3
282805,UHD,2021-12-03 14:00:00,987.81,6
282826,UHD,2021-12-04 11:00:00,675.1,7
282832,UHD,2021-12-04 17:00:00,800.0,3
282833,UHD,2021-12-04 18:00:00,428.45,10
282849,UHD,2021-12-05 10:00:00,90.2,6
282881,UHD,2021-12-06 18:00:00,499.29,3
282888,UHD,2021-12-07 01:00:00,275.42,10
282899,UHD,2021-12-07 12:00:00,953.16,1
282901,UHD,2021-12-07 14:00:00,841.1,4
282902,UHD,2021-12-07 15:00:00,725.3,7
282906,UHD,2021-12-07 19:00:00,251.42,6
282924,UHD,2021-12-08 13:00:00,595.32,7
282933,UHD,2021-12-08 22:00:00,754.1,6
282938,UHD,2021-12-09 03:00:00,73.14,5
282946,UHD,2021-12-09 11:00:00,658.15,7
282955,UHD,2021-12-09 20:00:00,411.33,9
282958,UHD,2021-12-09 23:00:00,508.47,8
282963,UHD,2021-12-10 04:00:00,724.9,3
282978,UHD,2021-12-10 19:00:00,356.1,10
282980,UHD,2021-12-10 21:00:00,464.3,9
282982,UHD,2021-12-10 23:00:00,382.51,2
282983,UHD,2021-12-11 00:00:00,208.99,6
282987,UHD,2021-12-11 04:00:00,435.61,7
282998,UHD,2021-12-11 15:00:00,611.62,7
283004,UHD,2021-12-11 21:00:00,255.82,7
283027,UHD,2021-12-12 20:00:00,763.57,6
283035,UHD,2021-12-13 04:00:00,726.88,9
283040,UHD,2021-12-13 09:00:00,816.85,2
283044,UHD,2021-12-13 13:00:00,520.91,1
283046,UHD,2021-12-13 15:00:00,629.24,2
283049,UHD,2021-12-13 18:00:00,18.76,7
283051,UHD,2021-12-13 20:00:00,615.59,10
283055,UHD,2021-12-14 00:00:00,428.07,5
283060,UHD,2021-12-14 05:00:00,475.11,3
283066,UHD,2021-12-14 11:00:00,597.37,7
283069,UHD,2021-12-14 14:00:00,139.48,3
283085,UHT,2021-12-01 05:00:00,791.94,9
283096,UHT,2021-12-01 16:00:00,184.6,9
283097,UHT,2021-12-01 17:00:00,651.5,6
283102,UHT,2021-12-01 22:00:00,155.06,3
283114,UHT,2021-12-02 10:00:00,434.13,6
283115,UHT,2021-12-02 11:00:00,562.7,5
283124,UHT,2021-12-02 20:00:00,475.81,5
283136,UHT,2021-12-03 08:00:00,33.77,6
283139,UHT,2021-12-03 11:00:00,963.31,2
283164,UHT,2021-12-04 12:00:00,54.18,5
283178,UHT,2021-12-05 02:00:00,191.0,7
283200,UHT,2021-12-06 00:00:00,88.91,2
283208,UHT,2021-12-06 08:00:00,463.36,3
283220,UHT,2021-12-06 20:00:00,242.69,5
283225,UHT,2021-12-07 01:00:00,460.66,2
283227,UHT,2021-12-07 03:00:00,533.52,2
283244,UHT,2021-12-07 20:00:00,550.29,8
283250,UHT,2021-12-08 02:00:00,675.46,3
283259,UHT,2021-12-08 11:00:00,119.5,5
283273,UHT,2021-12-09 01:00:00,182.52,10
283279,UHT,2021-12-09 07:00:00,358.11,9
283283,UHT,2021-12-09 11:00:00,656.93,6
283296,UHT,2021-12-10 00:00:00,505.22,8
283302,UHT,2021-12-10 06:00:00,52.53,2
283308,UHT,2021-12-10 12:00:00,602.16,6
283314,UHT,2021-12-10 18:00:00,488.51,7
283315,UHT,2021-12-10 19:00:00,931.13,8
283326,UHT,2021-12-11 06:00:00,963.81,1
283332,UHT,2021-12-11 12:00:00,431.29,9
283340,UHT,2021-12-11 20:00:00,971.8,10
283351,UHT,2021-12-12 07:00:00,921.31,9
283362,UHT,2021-12-12 18:00:00,966.11,3
283370,UHT,2021-12-13 02:00:00,822.15,7
283371,UHT,2021-12-13 03:00:00,306.23,3
283393,UHT,2021-12-14 01:00:00,125.2,3
283409,UHT,2021-12-14 17:00:00,481.58,9
283421,UIK,2021-12-01 04:00:00,817.83,6
283424,UIK,2021-12-01 07:00:00,159.77,3
283446,UIK,2021-12-02 05:00:00,722.46,3
283449,UIK,2021-12-02 08:00:00,431.01,5
283450,UIK,2021-12-02 09:00:00,335.98,7
283476,UIK,2021-12-03 11:00:00,706.14,6
283483,UIK,2021-12-03 18:00:00,742.88,3
283495,UIK,2021-12-04 06:00:00,240.33,1
283505,UIK,2021-12-04 16:00:00,360.87,9
283509,UIK,2021-12-04 20:00:00,349.61,5
283526,UIK,2021-12-05 13:00:00,225.71,4
283527,UIK,2021-12-05 14:00:00,337.07,5
283554,UIK,2021-12-06 17:00:00,599.08,3
283570,UIK,2021-12-07 09:00:00,80.37,3
283577,UIK,2021-12-07 16:00:00,715.3,6
283589,UIK,2021-12-08 04:00:00,985.45,7
283604,UIK,2021-12-08 19:00:00,298.81,4
283628,UIK,2021-12-09 19:00:00,951.42,3
283637,UIK,2021-12-10 04:00:00,470.92,1
283646,UIK,2021-12-10 13:00:00,811.09,5
283650,UIK,2021-12-10 17:00:00,906.22,3
283682,UIK,2021-12-12 01:00:00,212.24,1
283703,UIK,2021-12-12 22:00:00,214.43,1
283711,UIK,2021-12-13 06:00:00,263.15,1
283712,UIK,2021-12-13 07:00:00,360.9,2
283719,UIK,2021-12-13 14:00:00,696.8,2
283723,UIK,2021-12-13 18:00:00,50.56,3
283732,UIK,2021-12-14 03:00:00,411.06,6
283739,UIK,2021-12-14 10:00:00,874.4,7
283741,UIK,2021-12-14 12:00:00,786.22,6
283742,UIK,2021-12-14 13:00:00,984.86,10
283744,UIK,2021-12-14 15:00:00,951.23,6
283752,UIK,2021-12-14 23:00:00,161.92,8
283757,UK2,2021-12-01 03:00:00,277.77,7
283769,UK2,2021-12-01 15:00:00,269.32,1
283773,UK2,2021-12-01 19:00:00,823.25,3
283777,UK2,2021-12-01 23:00:00,479.71,6
283797,UK2,2021-12-02 19:00:00,794.28,9
283805,UK2,2021-12-03 03:00:00,450.12,3
283824,UK2,2021-12-03 22:00:00,825.77,5
283828,UK2,2021-12-04 02:00:00,461.32,6
283830,UK2,2021-12-04 04:00:00,281.43,4
283842,UK2,2021-12-04 16:00:00,591.92,5
283859,UK2,2021-12-05 09:00:00,635.96,2
283864,UK2,2021-12-05 14:00:00,116.2,3
283880,UK2,2021-12-06 06:00:00,817.14,4
283887,UK2,2021-12-06 13:00:00,422.73,3
283892,UK2,2021-12-06 18:00:00,895.84,6
283907,UK2,2021-12-07 09:00:00,229.04,2
283923,UK2,2021-12-08 01:00:00,714.34,7
283973,UK2,2021-12-10 03:00:00,284.06,8
283980,UK2,2021-12-10 10:00:00,697.63,7
284003,UK2,2021-12-11 09:00:00,160.4,6
284007,UK2,2021-12-11 13:00:00,294.6,4
284008,UK2,2021-12-11 14:00:00,556.1,8
284025,UK2,2021-12-12 07:00:00,654.39,6
284032,UK2,2021-12-12 14:00:00,623.83,5
284033,UK2,2021-12-12 15:00:00,400.39,7
284044,UK2,2021-12-13 02:00:00,233.05,2
284048,UK2,2021-12-13 06:00:00,31.98,7
284065,UK2,2021-12-13 23:00:00,819.85,2
284094,UKD,2021-12-01 03:00:00,304.83,7
284098,UKD,2021-12-01 07:00:00,382.19,5
284105,UKD,2021-12-01 14:00:00,212.85,7
284108,UKD,2021-12-01 17:00:00,523.58,6
284114,UKD,2021-12-01 23:00:00,17.34,7
284139,UKD,2021-12-03 00:00:00,416.96,2
284140,UKD,2021-12-03 01:00:00,388.27,10
284148,UKD,2021-12-03 09:00:00,404.82,8
284152,UKD,2021-12-03 13:00:00,267.65,8
284162,UKD,2021-12-03 23:00:00,48.44,4
284175,UKD,2021-12-04 12:00:00,618.18,8
284179,UKD,2021-12-04 16:00:00,862.66,3
284197,UKD,2021-12-05 10:00:00,384.39,9
284205,UKD,2021-12-05 18:00:00,464.88,6
284215,UKD,2021-12-06 04:00:00,450.54,10
284222,UKD,2021-12-06 11:00:00,368.17,2
284237,UKD,2021-12-07 02:00:00,770.53,4
284261,UKD,2021-12-08 02:00:00,688.52,9
284275,UKD,2021-12-08 16:00:00,937.65,5
284291,UKD,2021-12-09 08:00:00,451.36,10
284292,UKD,2021-12-09 09:00:00,230.25,1
284301,UKD,2021-12-09 18:00:00,510.63,3
284302,UKD,2021-12-09 19:00:00,38.3,5
284325,UKD,2021-12-10 18:00:00,829.01,9
284335,UKD,2021-12-11 04:00:00,613.75,8
284345,UKD,2021-12-11 14:00:00,446.57,3
284350,UKD,2021-12-11 19:00:00,332.51,5
284387,UKD,2021-12-13 08:00:00,644.76,2
284398,UKD,2021-12-13 19:00:00,150.77,9
284406,UKD,2021-12-14 03:00:00,549.8,3
284413,UKD,2021-12-14 10:00:00,959.46,7
284421,UKD,2021-12-14 18:00:00,72.4,1
284430,UNB,2021-12-01 02:00:00,371.8,8
284436,UNB,2021-12-01 08:00:00,843.2,6
284450,UNB,2021-12-01 22:00:00,164.6,9
284454,UNB,2021-12-02 02:00:00,442.31,4
284458,UNB,2021-12-02 06:00:00,42.07,5
284467,UNB,2021-12-02 15:00:00,877.22,8
284470,UNB,2021-12-02 18:00:00,672.59,4
284481,UNB,2021-12-03 05:00:00,908.03,5
284486,UNB,2021-12-03 10:00:00,201.7,9
284490,UNB,2021-12-03 14:00:00,263.22,6
284504,UNB,2021-12-04 04:00:00,557.16,10
284541,UNB,2021-12-05 17:00:00,780.73,7
284550,UNB,2021-12-06 02:00:00,872.38,9
284553,UNB,2021-12-06 05:00:00,934.65,7
284555,UNB,2021-12-06 07:00:00,817.93,9
284565,UNB,2021-12-06 17:00:00,921.99,3
284585,UNB,2021-12-07 13:00:00,949.66,3
284590,UNB,2021-12-07 18:00:00,836.91,7
284598,UNB,2021-12-08 02:00:00,220.8,5
284600,UNB,2021-12-08 04:00:00,290.8,10
284601,UNB,2021-12-08 05:00:00,536.63,6
284606,UNB,2021-12-08 10:00:00,901.01,5
284615,UNB,2021-12-08 19:00:00,269.67,9
284617,UNB,2021-12-08 21:00:00,318.35,1
284619,UNB,2021-12-08 23:00:00,226.99,5
284634,UNB,2021-12-09 14:00:00,779.41,2
284635,UNB,2021-12-09 15:00:00,791.78,4
284666,UNB,2021-12-10 22:00:00,817.72,9
284701,UNB,2021-12-12 09:00:00,414.43,8
284709,UNB,2021-12-12 17:00:00,100.45,6
284712,UNB,2021-12-12 20:00:00,759.83,7
284715,UNB,2021-12-12 23:00:00,509.54,9
284732,UNB,2021-12-13 16:00:00,457.68,7
284749,UNB,2021-12-14 09:00:00,423.11,6
284752,UNB,2021-12-14 12:00:00,322.68,2
284755,UNB,2021-12-14 15:00:00,937.32,7
284765,UOH,2021-12-01 00:00:00,625.93,8
284766,UOH,2021-12-01 01:00:00,519.58,4
284773,UOH,2021-12-01 08:00:00,933.08,2
284787,UOH,2021-12-01 22:00:00,985.08,6
284798,UOH,2021-12-02 09:00:00,427.72,10
284802,UOH,2021-12-02 13:00:00,508.74,4
284811,UOH,2021-12-02 22:00:00,479.48,6
284813,UOH,2021-12-03 00:00:00,162.36,1
284825,UOH,2021-12-03 12:00:00,423.84,1
284834,UOH,2021-12-03 21:00:00,117.82,3
284836,UOH,2021-12-03 23:00:00,60.87,5
284848,UOH,2021-12-04 11:00:00,245.71,9
284853,UOH,2021-12-04 16:00:00,74.56,6
284857,UOH,2021-12-04 20:00:00,833.61,8
284869,UOH,2021-12-05 08:00:00,580.18,3
284872,UOH,2021-12-05 11:00:00,631.1,6
284878,UOH,2021-12-05 17:00:00,357.06,3
284884,UOH,2021-12-05 23:00:00,722.15,10
284885,UOH,2021-12-06 00:00:00,451.99,10
284890,UOH,2021-12-06 05:00:00,441.84,10
284919,UOH,2021-12-07 10:00:00,531.39,3
284928,UOH,2021-12-07 19:00:00,678.65,9
284930,UOH,2021-12-07 21:00:00,847.81,2
284936,UOH,2021-12-08 03:00:00,380.73,3
284965,UOH,2021-12-09 08:00:00,596.11,2
284968,UOH,2021-12-09 11:00:00,665.84,7
284972,UOH,2021-12-09 15:00:00,273.86,6
284980,UOH,2021-12-09 23:00:00,843.13,3
284981,UOH,2021-12-10 00:00:00,923.5,5
284982,UOH,2021-12-10 01:00:00,898.5,7
284988,UOH,2021-12-10 07:00:00,535.59,9
285002,UOH,2021-12-10 21:00:00,863.5,2
285010,UOH,2021-12-11 05:00:00,959.04,2
285013,UOH,2021-12-11 08:00:00,303.02,2
285016,UOH,2021-12-11 11:00:00,557.16,2
285017,UOH,2021-12-11 12:00:00,505.19,4
285018,UOH,2021-12-11 13:00:00,709.84,5
285023,UOH,2021-12-11 18:00:00,639.21,2
285048,UOH,2021-12-12 19:00:00,881.36,7
285059,UOH,2021-12-13 06:00:00,395.87,8
285060,UOH,2021-12-13 07:00:00,746.49,5
285077,UOH,2021-12-14 00:00:00,191.18,8
285100,UOH,2021-12-14 23:00:00,344.64,10
285131,URZ,2021-12-02 05:00:00,870.9,8
285155,URZ,2021-12-03 05:00:00,438.24,2
285162,URZ,2021-12-03 12:00:00,543.41,7
285203,URZ,2021-12-05 05:00:00,188.19,8
285242,URZ,2021-12-06 20:00:00,282.19,6
285243,URZ,2021-12-06 21:00:00,838.88,3
285256,URZ,2021-12-07 10:00:00,443.93,3
285262,URZ,2021-12-07 16:00:00,908.7,8
285264,URZ,2021-12-07 18:00:00,439.28,5
285277,URZ,2021-12-08 07:00:00,948.37,7
285285,URZ,2021-12-08 15:00:00,194.72,9
285296,URZ,2021-12-09 02:00:00,38.29,9
285302,URZ,2021-12-09 08:00:00,710.03,4
285314,URZ,2021-12-09 20:00:00,384.17,5
285318,URZ,2021-12-10 00:00:00,744.67,7
285340,URZ,2021-12-10 22:00:00,732.71,4
285342,URZ,2021-12-11 00:00:00,34.46,9
285351,URZ,2021-12-11 09:00:00,437.48,8
285355,URZ,2021-12-11 13:00:00,416.52,2
285364,URZ,2021-12-11 22:00:00,982.05,7
285370,URZ,2021-12-12 04:00:00,499.9,8
285378,URZ,2021-12-12 12:00:00,845.36,8
285380,URZ,2021-12-12 14:00:00,851.2,2
285387,URZ,2021-12-12 21:00:00,329.14,8
285395,URZ,2021-12-13 05:00:00,391.98,8
285415,URZ,2021-12-14 01:00:00,260.76,3
285422,URZ,2021-12-14 08:00:00,462.68,7
285468,USE,2021-12-02 05:00:00,574.84,4
285469,USE,2021-12-02 06:00:00,270.04,6
285470,USE,2021-12-02 07:00:00,152.7,7
285490,USE,2021-12-03 03:00:00,97.26,3
285495,USE,2021-12-03 08:00:00,36.06,4
285510,USE,2021-12-03 23:00:00,492.01,10
285516,USE,2021-12-04 05:00:00,588.27,6
285529,USE,2021-12-04 18:00:00,315.64,6
285530,USE,2021-12-04 19:00:00,537.19,9
285566,USE,2021-12-06 07:00:00,640.72,8
285570,USE,2021-12-06 11:00:00,968.51,8
285578,USE,2021-12-06 19:00:00,69.6,6
285594,USE,2021-12-07 11:00:00,838.47,8
285619,USE,2021-12-08 12:00:00,560.31,3
285621,USE,2021-12-08 14:00:00,457.34,6
285623,USE,2021-12-08 16:00:00,492.47,3
285627,USE,2021-12-08 20:00:00,303.14,10
285638,USE,2021-12-09 07:00:00,60.53,2
285643,USE,2021-12-09 12:00:00,766.4,4
285644,USE,2021-12-09 13:00:00,721.97,9
285651,USE,2021-12-09 20:00:00,141.1,6
285655,USE,2021-12-10 00:00:00,143.89,8
285661,USE,2021-12-10 06:00:00,62.21,3
285665,USE,2021-12-10 10:00:00,572.3,6
285673,USE,2021-12-10 18:00:00,441.6,5
285676,USE,2021-12-10 21:00:00,366.99,5
285686,USE,2021-12-11 07:00:00,696.73,2
285706,USE,2021-12-12 03:00:00,879.9,2
285723,USE,2021-12-12 20:00:00,372.53,5
285744,USE,2021-12-13 17:00:00,145.94,5
285747,USE,2021-12-13 20:00:00,614.93,3
285760,USE,2021-12-14 09:00:00,616.41,6
285781,USQ,2021-12-01 05:00:00,585.57,7
285796,USQ,2021-12-01 20:00:00,367.47,8
285798,USQ,2021-12-01 22:00:00,935.23,5
285799,USQ,2021-12-01 23:00:00,632.48,2
285804,USQ,2021-12-02 04:00:00,689.05,5
285805,USQ,2021-12-02 05:00:00,550.25,4
285806,USQ,2021-12-02 06:00:00,753.83,3
285809,USQ,2021-12-02 09:00:00,321.42,7
285815,USQ,2021-12-02 15:00:00,449.97,10
285817,USQ,2021-12-02 17:00:00,907.27,6
285828,USQ,2021-12-03 04:00:00,665.9,4
285838,USQ,2021-12-03 14:00:00,606.99,8
285841,USQ,2021-12-03 17:00:00,377.09,7
285869,USQ,2021-12-04 21:00:00,11.63,4
285880,USQ,2021-12-05 08:00:00,734.8,9
285882,USQ,2021-12-05 10:00:00,832.62,2
285894,USQ,2021-12-05 22:00:00,132.64,9
285897,USQ,2021-12-06 01:00:00,736.89,6
285906,USQ,2021-12-06 10:00:00,188.36,6
285913,USQ,2021-12-06 17:00:00,175.48,6
285918,USQ,2021-12-06 22:00:00,918.17,9
285932,USQ,2021-12-07 12:00:00,687.62,3
285949,USQ,2021-12-08 05:00:00,440.44,3
285950,USQ,2021-12-08 06:00:00,940.12,1
285954,USQ,2021-12-08 10:00:00,333.63,7
285978,USQ,2021-12-09 10:00:00,458.24,7
285983,USQ,2021-12-09 15:00:00,708.82,7
285984,USQ,2021-12-09 16:00:00,129.28,10
285991,USQ,2021-12-09 23:00:00,261.7,6
286001,USQ,2021-12-10 09:00:00,653.61,6
286007,USQ,2021-12-10 15:00:00,551.57,4
286008,USQ,2021-12-10 16:00:00,511.03,3
286011,USQ,2021-12-10 19:00:00,355.8,10
286037,USQ,2021-12-11 21:00:00,637.29,7
286044,USQ,2021-12-12 04:00:00,946.58,7
286045,USQ,2021-12-12 05:00:00,180.96,6
286048,USQ,2021-12-12 08:00:00,705.7,3
286057,USQ,2021-12-12 17:00:00,865.21,9
286063,USQ,2021-12-12 23:00:00,601.1,8
286078,USQ,2021-12-13 14:00:00,790.89,6
286079,USQ,2021-12-13 15:00:00,598.96,9
286082,USQ,2021-12-13 18:00:00,34.72,2
286102,USQ,2021-12-14 14:00:00,612.17,4
286128,UTF,2021-12-01 15:00:00,393.55,2
286135,UTF,2021-12-01 22:00:00,808.32,3
286142,UTF,2021-12-02 05:00:00,171.4,5
286145,UTF,2021-12-02 08:00:00,536.21,6
286151,UTF,2021-12-02 14:00:00,476.57,8
286159,UTF,2021-12-02 22:00:00,407.54,2
286165,UTF,2021-12-03 04:00:00,220.78,4
286188,UTF,2021-12-04 03:00:00,617.58,3
286190,UTF,2021-12-04 05:00:00,916.06,1
286201,UTF,2021-12-04 16:00:00,294.42,7
286204,UTF,2021-12-04 19:00:00,83.25,6
286210,UTF,2021-12-05 01:00:00,881.35,1
286234,UTF,2021-12-06 01:00:00,68.24,6
286242,UTF,2021-12-06 09:00:00,879.97,8
286243,UTF,2021-12-06 10:00:00,855.34,3
286246,UTF,2021-12-06 13:00:00,961.25,5
286261,UTF,2021-12-07 04:00:00,745.7,8
286304,UTF,2021-12-08 23:00:00,784.06,2
286333,UTF,2021-12-10 04:00:00,571.88,6
286342,UTF,2021-12-10 13:00:00,206.11,6
286351,UTF,2021-12-10 22:00:00,24.67,2
286365,UTF,2021-12-11 12:00:00,738.7,8
286389,UTF,2021-12-12 12:00:00,985.18,5
286412,UTF,2021-12-13 11:00:00,111.81,9
286414,UTF,2021-12-13 13:00:00,961.28,4
286421,UTF,2021-12-13 20:00:00,650.95,8
286446,UTF,2021-12-14 21:00:00,620.89,4
286454,UU8,2021-12-01 04:00:00,755.18,7
286490,UU8,2021-12-02 16:00:00,13.67,10
286499,UU8,2021-12-03 01:00:00,51.41,2
286500,UU8,2021-12-03 02:00:00,234.32,7
286511,UU8,2021-12-03 13:00:00,979.19,8
286515,UU8,2021-12-03 17:00:00,874.37,2
286534,UU8,2021-12-04 12:00:00,154.25,8
286550,UU8,2021-12-05 04:00:00,475.91,6
286552,UU8,2021-12-05 06:00:00,633.78,3
286553,UU8,2021-12-05 07:00:00,243.61,9
286558,UU8,2021-12-05 12:00:00,137.52,4
286562,UU8,2021-12-05 16:00:00,789.89,8
286573,UU8,2021-12-06 03:00:00,424.41,2
286574,UU8,2021-12-06 04:00:00,668.76,4
286602,UU8,2021-12-07 08:00:00,488.15,2
286614,UU8,2021-12-07 20:00:00,532.36,7
286621,UU8,2021-12-08 03:00:00,171.75,7
286638,UU8,2021-12-08 20:00:00,996.36,10
286654,UU8,2021-12-09 12:00:00,212.11,5
286663,UU8,2021-12-09 21:00:00,903.31,2
286666,UU8,2021-12-10 00:00:00,848.72,1
286672,UU8,2021-12-10 06:00:00,921.9,3
286680,UU8,2021-12-10 14:00:00,784.75,6
286704,UU8,2021-12-11 14:00:00,826.61,5
286732,UU8,2021-12-12 18:00:00,259.13,8
286773,UU8,2021-12-14 11:00:00,215.69,9
286774,UU8,2021-12-14 12:00:00,801.84,2
286790,UX8,2021-12-01 03:00:00,389.51,4
286791,UX8,2021-12-01 04:00:00,943.63,1
286794,UX8,2021-12-01 07:00:00,175.06,3
286817,UX8,2021-12-02 06:00:00,148.79,1
286839,UX8,2021-12-03 04:00:00,196.8,10
286840,UX8,2021-12-03 05:00:00,949.42,9
286860,UX8,2021-12-04 01:00:00,403.62,6
286869,UX8,2021-12-04 10:00:00,716.39,8
286870,UX8,2021-12-04 11:00:00,297.53,5
286880,UX8,2021-12-04 21:00:00,632.43,2
286896,UX8,2021-12-05 13:00:00,307.64,2
286915,UX8,2021-12-06 08:00:00,397.1,5
286938,UX8,2021-12-07 07:00:00,267.27,2
286964,UX8,2021-12-08 09:00:00,394.68,3
286972,UX8,2021-12-08 17:00:00,672.49,6
286974,UX8,2021-12-08 19:00:00,516.0,3
286986,UX8,2021-12-09 07:00:00,491.63,10
287010,UX8,2021-12-10 07:00:00,66.66,3
287011,UX8,2021-12-10 08:00:00,120.5,7
287013,UX8,2021-12-10 10:00:00,851.31,1
287017,UX8,2021-12-10 14:00:00,593.48,1
287023,UX8,2021-12-10 20:00:00,483.77,2
287030,UX8,2021-12-11 03:00:00,872.81,10
287058,UX8,2021-12-12 07:00:00,578.41,3
287067,UX8,2021-12-12 16:00:00,651.89,4
287081,UX8,2021-12-13 06:00:00,857.0,5
287086,UX8,2021-12-13 11:00:00,161.06,4
287089,UX8,2021-12-13 14:00:00,234.65,2
287108,UX8,2021-12-14 09:00:00,833.24,9
287113,UX8,2021-12-14 14:00:00,257.95,4
287121,UX8,2021-12-14 22:00:00,688.93,7
287122,UX8,2021-12-14 23:00:00,130.92,2
287147,UYU,2021-12-01 23:00:00,884.04,8
287153,UYU,2021-12-02 05:00:00,750.72,4
287154,UYU,2021-12-02 06:00:00,720.39,2
287155,UYU,2021-12-02 07:00:00,779.24,10
287161,UYU,2021-12-02 13:00:00,498.88,2
287176,UYU,2021-12-03 04:00:00,106.79,5
287187,UYU,2021-12-03 15:00:00,921.85,5
287211,UYU,2021-12-04 15:00:00,891.46,6
287219,UYU,2021-12-04 23:00:00,563.22,8
287220,UYU,2021-12-05 00:00:00,91.15,9
287225,UYU,2021-12-05 05:00:00,644.83,7
287236,UYU,2021-12-05 16:00:00,25.2,2
287240,UYU,2021-12-05 20:00:00,704.8,5
287262,UYU,2021-12-06 18:00:00,230.71,4
287264,UYU,2021-12-06 20:00:00,770.95,8
287269,UYU,2021-12-07 01:00:00,679.48,1
287273,UYU,2021-12-07 05:00:00,562.89,9
287275,UYU,2021-12-07 07:00:00,737.68,7
287284,UYU,2021-12-07 16:00:00,610.78,5
287287,UYU,2021-12-07 19:00:00,507.76,8
287294,UYU,2021-12-08 02:00:00,485.15,5
287295,UYU,2021-12-08 03:00:00,693.32,3
287299,UYU,2021-12-08 07:00:00,666.99,7
287301,UYU,2021-12-08 09:00:00,86.9,2
287324,UYU,2021-12-09 08:00:00,763.78,7
287340,UYU,2021-12-10 00:00:00,166.93,7
287343,UYU,2021-12-10 03:00:00,704.64,2
287352,UYU,2021-12-10 12:00:00,460.31,2
287353,UYU,2021-12-10 13:00:00,116.57,2
287363,UYU,2021-12-10 23:00:00,602.59,9
287366,UYU,2021-12-11 02:00:00,409.48,7
287367,UYU,2021-12-11 03:00:00,230.92,8
287368,UYU,2021-12-11 04:00:00,368.05,3
287369,UYU,2021-12-11 05:00:00,279.52,8
287380,UYU,2021-12-11 16:00:00,74.82,1
287388,UYU,2021-12-12 00:00:00,409.05,7
287396,UYU,2021-12-12 08:00:00,472.94,6
287419,UYU,2021-12-13 07:00:00,312.71,7
287436,UYU,2021-12-14 00:00:00,28.88,7
287444,UYU,2021-12-14 08:00:00,285.99,10
287450,UYU,2021-12-14 14:00:00,22.29,8
287452,UYU,2021-12-14 16:00:00,479.66,4
287464,UZA,2021-12-01 03:00:00,54.42,3
287465,UZA,2021-12-01 04:00:00,204.88,10
287469,UZA,2021-12-01 08:00:00,290.14,2
287470,UZA,2021-12-01 09:00:00,751.38,4
287483,UZA,2021-12-01 22:00:00,346.43,6
287486,UZA,2021-12-02 01:00:00,17.63,8
287495,UZA,2021-12-02 10:00:00,366.78,5
287507,UZA,2021-12-02 22:00:00,428.96,2
287539,UZA,2021-12-04 06:00:00,285.93,3
287541,UZA,2021-12-04 08:00:00,53.44,2
287543,UZA,2021-12-04 10:00:00,982.12,8
287563,UZA,2021-12-05 06:00:00,266.1,4
287567,UZA,2021-12-05 10:00:00,990.92,5
287568,UZA,2021-12-05 11:00:00,816.15,1
287571,UZA,2021-12-05 14:00:00,441.53,1
287576,UZA,2021-12-05 19:00:00,499.25,6
287577,UZA,2021-12-05 20:00:00,397.75,10
287578,UZA,2021-12-05 21:00:00,845.13,6
287583,UZA,2021-12-06 02:00:00,803.68,6
287591,UZA,2021-12-06 10:00:00,178.12,3
287601,UZA,2021-12-06 20:00:00,922.96,8
287607,UZA,2021-12-07 02:00:00,793.96,7
287615,UZA,2021-12-07 10:00:00,596.51,2
287625,UZA,2021-12-07 20:00:00,624.58,6
287630,UZA,2021-12-08 01:00:00,163.41,1
287633,UZA,2021-12-08 04:00:00,669.93,4
287638,UZA,2021-12-08 09:00:00,582.89,10
287709,UZA,2021-12-11 08:00:00,780.97,6
287718,UZA,2021-12-11 17:00:00,407.74,5
287723,UZA,2021-12-11 22:00:00,874.97,2
287725,UZA,2021-12-12 00:00:00,654.96,3
287730,UZA,2021-12-12 05:00:00,909.5,7
287731,UZA,2021-12-12 06:00:00,47.31,8
287750,UZA,2021-12-13 01:00:00,879.03,3
287775,UZA,2021-12-14 02:00:00,891.11,8
287782,UZA,2021-12-14 09:00:00,324.75,1
287783,UZA,2021-12-14 10:00:00,382.83,4
287793,UZA,2021-12-14 20:00:00,77.95,2
287795,UZA,2021-12-14 22:00:00,46.97,9
287800,V1D,2021-12-01 02:00:00,762.98,3
287805,V1D,2021-12-01 07:00:00,213.72,6
287822,V1D,2021-12-02 00:00:00,981.47,5
287836,V1D,2021-12-02 14:00:00,514.77,2
287875,V1D,2021-12-04 05:00:00,13.74,4
287878,V1D,2021-12-04 08:00:00,695.53,9
287895,V1D,2021-12-05 01:00:00,934.37,5
287909,V1D,2021-12-05 15:00:00,544.24,9
287912,V1D,2021-12-05 18:00:00,951.8,5
287921,V1D,2021-12-06 03:00:00,947.47,8
287929,V1D,2021-12-06 11:00:00,501.34,7
